tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,spectral_centroid,spectral_rolloff,zero_crossing_rate,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast,spectral_bandwidth,spectral_flatness,energy,rms,rms_std,rms_max,rms_min,hnr,genre
[151.99908088],-221.83113,110.83949,18.616821,30.92014,3.295923,22.587362,-20.416351,12.118737,-26.350498,-4.367485,-26.413198,-13.045098,-12.654766,50.119884,24.21455,13.784725,13.439664,14.88303,10.032215,17.846128,10.704248,10.423561,10.114692,11.338236,10.370996,1331.0365912698592,2900.174129710478,0.0429672382933436,0.06312008,0.17970285,0.48103833,0.25926542,0.16396238,0.07262106,0.17527333,0.23262496,0.15575166,0.41900685,0.08375037,0.11573227,27.927204310349342,1973.648646285936,0.00058169436,33.793896,0.1515323,0.05651747,0.364836,0.034356073,12.207683,blues
[92.28515625],-249.2894,130.98703,0.67739016,66.68578,17.897806,4.623737,6.5983076,1.2490501,1.4163893,-1.579142,-0.96266294,-3.5719957,-2.9279816,63.097847,18.39497,39.751873,17.279259,13.545689,13.16553,9.820875,9.916266,8.703126,9.580453,10.0616665,9.229387,1109.721378629315,2243.744765715702,0.0517249328802244,0.21090473,0.23133604,0.28300163,0.16573724,0.23799214,0.26670554,0.120523095,0.11873338,0.14140405,0.2514802,0.5710177,0.38787094,21.02326150749756,1463.539070397656,0.00040111554,14.301878,0.089179605,0.055826195,0.4239281,0.02366804,3.1535199,blues
[80.74951172],-213.20453,115.15454,-11.720504,39.032555,-20.357819,13.089926,-9.180815,9.023639,-14.101023,4.283337,-6.0441957,3.786368,0.22368738,78.31431,28.262222,25.864157,18.730318,23.071657,16.684895,11.249238,8.2433195,10.496001,9.617187,9.212237,10.222246,1817.529546414671,3944.584480970637,0.0792153184258901,0.27030846,0.28229618,0.42130935,0.13526843,0.2208406,0.22652575,0.15020789,0.38819867,0.23322776,0.15780748,0.15773377,0.23661748,21.158176253924022,1973.6903092151892,0.0027100802,14.160986,0.08132098,0.06593492,0.32053873,0.0075687217,3.5699432,blues
[99.38401442],-264.67847,138.85834,11.156023,48.538254,14.895922,20.584368,3.2051423,1.2625881,-15.847021,15.986576,3.3616712,-1.5137409,1.892155,79.659164,31.658894,35.838104,19.26861,15.755782,11.40654,10.956984,10.222084,9.767315,9.229901,8.8989725,8.480931,1046.7275070203586,1831.1222607875384,0.0479373518527476,0.23389399,0.25427446,0.13401268,0.18288283,0.15871565,0.38099223,0.4628552,0.15022214,0.24305446,0.20928669,0.17255212,0.2974185,22.15017830903346,1480.579161010759,0.00039679947,17.386223,0.101118095,0.05685033,0.3259335,0.022233538,4.342161,blues
[129.19921875],-171.8102,120.280624,15.3275385,21.09045,-5.4192963,24.189465,-24.138222,18.551981,-22.348904,1.3031778,-20.763931,-4.988852,-17.118927,44.066055,26.339233,16.410706,12.1079235,13.230188,10.922334,12.067551,10.033207,11.810193,10.757241,8.2519865,9.02465,1507.1047288496138,3405.4127412683824,0.0454301863631965,0.18750678,0.093852326,0.13584784,0.21003845,0.25471124,0.38737434,0.24857624,0.3572482,0.30115813,0.26436254,0.3211115,0.13579966,26.880773605750104,2096.717628469332,0.0009741905,43.120884,0.17330876,0.057787284,0.3248184,0.04186578,7.0441813,blues
[184.5703125],-217.23868,105.792366,15.617069,25.256382,-1.4402745,30.18982,-17.71522,17.318172,-27.209528,4.339167,-20.059492,-10.695944,-14.220667,59.990208,23.115158,18.933636,14.815605,14.700709,10.843642,14.958717,11.252166,10.59742,13.319506,10.741461,8.423242,1536.731077893079,3600.91989239672,0.0457004039280185,0.18261266,0.21272112,0.5250633,0.3044231,0.23211718,0.20818582,0.18336572,0.18489753,0.17044578,0.33407336,0.06560664,0.09482029,26.87958465157264,2157.058611724372,0.00089027896,28.038158,0.13591798,0.056812555,0.30537727,0.014421032,8.140292,blues
[135.99917763],-230.42657,127.100525,7.1453543,39.784317,1.9449425,17.40534,-5.639429,8.25213,-18.104385,13.842513,-3.760913,2.5718594,-4.3208055,54.645504,19.935543,24.487257,13.249691,10.760223,10.012037,8.914257,8.327551,7.7455463,8.527892,8.461935,8.635147,1389.9522837601055,3005.7401580338137,0.052560150807856,0.29150423,0.25187784,0.21799155,0.23289646,0.39979133,0.2542635,0.26319087,0.2262484,0.28681007,0.18343547,0.1718161,0.41794574,20.06997128497343,1911.314399268947,0.0016534856,10.551254,0.07535405,0.04988359,0.34144375,0.015321372,2.7616582,blues
[83.35433468],-121.387115,122.505394,-14.739394,46.135292,-8.160384,20.17051,-19.169321,23.050188,-11.82594,21.173412,-6.7202907,7.0050187,-12.739911,51.20196,20.3649,18.476788,13.921793,13.293729,10.343644,7.594192,8.770052,6.5177164,7.644031,6.9971523,7.4997573,1719.2739373344182,3781.518800339832,0.0640275795762383,0.34602636,0.17541206,0.22036748,0.19839558,0.3968095,0.29737973,0.20931785,0.2109991,0.24309103,0.26481104,0.2592259,0.39951602,22.37343203527635,2031.687343950244,0.002592996,28.126125,0.14236063,0.038767237,0.25835073,0.047362413,3.7573016,blues
[151.99908088],-200.19609,116.34013,18.00621,25.313562,0.29173434,24.192476,-22.255909,11.186425,-26.84873,-7.6384597,-24.889929,-12.015525,-17.017956,53.639206,22.017796,14.098095,17.055521,13.399639,9.99952,17.523314,9.751172,9.858025,10.522113,11.091403,9.940616,1247.4080160193948,2621.575814356376,0.0369037828947368,0.28903168,0.0691002,0.113221966,0.20675874,0.2452644,0.5398563,0.1316094,0.10230015,0.15110786,0.20297608,0.28436443,0.13326703,27.36269509900467,1907.7056718339716,0.000449851,56.615105,0.19774859,0.06866755,0.43660584,0.027771788,9.687821,blues
[95.703125],-233.85751,136.17209,3.2713184,48.931213,8.685134,13.97951,5.3548675,0.39087027,-13.504575,16.856106,5.130938,-2.23188,3.9640331,80.59228,30.97792,34.091278,19.602709,17.44671,12.861816,10.272586,11.302638,12.309769,9.099174,10.696426,8.792097,1156.2023631215006,2170.511875211639,0.0586134021865325,0.3715378,0.2851465,0.21683136,0.22445764,0.19594993,0.4164867,0.3150714,0.18259092,0.15857568,0.1756734,0.27086788,0.20713075,22.285952452738854,1497.758883919564,0.00042314277,21.387188,0.1134315,0.060719416,0.4206443,0.01710568,4.0666866,blues
[184.5703125],-227.26886,137.7307,-14.493466,63.555702,5.612641,11.984639,1.885552,-1.8633765,-7.6205554,-2.4471745,-2.8867247,-9.429529,-10.923913,64.407616,22.50393,35.303547,14.52175,12.356342,9.678051,10.130399,9.341696,9.878339,9.883728,10.20205,9.378918,1210.4571260262846,2522.5430798604393,0.0524826758417182,0.23054476,0.23461297,0.15411913,0.21165915,0.3672092,0.08401447,0.103925064,0.105614744,0.26532152,0.5238702,0.27758414,0.33305323,21.828065781979905,1498.0546093390133,0.0005504415,18.019464,0.101914905,0.059668284,0.2959028,0.016889783,3.6466317,blues
[123.046875],-328.68088,102.71113,19.895552,26.732681,7.151481,22.704802,-6.9743266,12.781994,-10.725781,-0.433661,-12.373165,-8.907054,-9.2401085,86.36875,25.157715,26.520039,13.050382,15.905884,15.76667,14.4408,12.450975,12.59991,9.147376,10.48921,10.537226,1188.101159113292,2339.3941873367357,0.0481603285845588,0.25250816,0.037168704,0.07052818,0.19252028,0.33202165,0.5991119,0.2308274,0.34556186,0.24177936,0.11207601,0.110594235,0.08506692,26.61089255647467,1682.707390375276,0.0004341723,9.057518,0.069129966,0.047238857,0.23083663,0.004776881,23.172756,blues
[184.5703125],-207.20874,132.79709,-15.460706,60.99486,0.7102412,12.46128,1.1609278,-1.5278944,-17.901815,8.369234,-2.4538188,-0.5966887,0.36881655,67.661995,25.794357,30.592875,18.18241,17.721489,10.059373,10.392875,10.568409,9.819367,9.735622,11.820317,9.624632,1361.1004062354928,2739.791766187355,0.0691239206414473,0.24288584,0.2338134,0.25485703,0.24098404,0.19647123,0.28897798,0.38052106,0.104759336,0.18146782,0.1765448,0.20104451,0.52328664,22.127099844933312,1567.600771777015,0.00077189115,23.544811,0.11902389,0.063693404,0.3234385,0.018674543,4.4733934,blues
[71.77734375],-190.17502,130.29242,-36.348473,33.02909,11.085681,-0.59637237,-20.882357,0.27711606,-6.5008707,-5.515623,-7.8452897,-3.123599,-6.595716,98.21622,43.98217,36.161358,21.916225,32.917904,16.739882,12.31618,10.143775,11.45195,12.389087,9.358328,8.014027,1459.0353761872718,2795.67476160386,0.0730279030814628,0.33295614,0.10002782,0.08877069,0.13355263,0.23952198,0.43779123,0.13534449,0.12563162,0.27682558,0.3825476,0.30879405,0.24095578,23.4258528702093,1388.7255154687844,0.0009698256,37.28492,0.1416879,0.09371678,0.54481196,0.0028511093,8.067319,blues
[92.28515625],-179.42007,136.4421,-26.644339,39.979595,5.3018146,10.921237,-20.555347,8.507477,-11.35436,-3.469098,-8.414114,-6.956977,-3.5483482,81.08917,38.470413,24.310024,18.792528,25.503872,11.677463,12.794587,12.307668,13.115827,13.3572235,12.151825,9.153007,1451.8494584581745,2955.7654602239745,0.0614350026606037,0.1786941,0.22285284,0.15783545,0.14723971,0.27044696,0.27422515,0.09326739,0.17185578,0.25558585,0.4743653,0.44380775,0.19538255,22.44033374468572,1577.5518583197477,0.0014372787,29.576471,0.13174523,0.07439894,0.40518692,0.008340701,4.972347,blues
[107.66601562],-209.7822,124.46592,10.285805,47.030174,6.4823856,15.417021,-2.0100777,6.735786,-21.54862,10.7284975,-5.532432,-2.202038,-3.051727,44.38294,23.290462,25.728228,12.177268,10.098318,12.095588,8.332418,8.717909,9.820377,9.790461,9.524994,7.695251,1324.3317542217217,2710.3669441152283,0.0514173005756578,0.19457456,0.21271697,0.22615965,0.15886655,0.16215558,0.33826748,0.23800333,0.16435893,0.2512908,0.2217501,0.50237364,0.38811374,21.41602694746701,1827.384464289032,0.0011934423,21.968124,0.11318897,0.064741395,0.39793068,0.026391696,3.8599744,blues
[69.83741554],-177.88876,118.18953,-17.550728,30.753101,-21.732107,11.898545,-20.73228,3.176169,-8.575769,-0.9401843,-11.773799,-2.426076,-9.342486,85.460556,56.54741,25.576313,22.045116,20.820208,16.312283,13.032559,11.562216,13.127509,10.00648,8.751917,8.860253,1831.9900685948744,3480.8539517523704,0.0940398697513544,0.20237623,0.28912258,0.48705423,0.121089324,0.114939086,0.17602171,0.24104233,0.39977187,0.14629517,0.23897287,0.24020088,0.26014704,22.544687671243373,1729.4562589469804,0.0030648096,18.970558,0.10343772,0.063116826,0.45972848,0.0043800697,6.3957467,blues
[161.49902344],-287.92355,123.97102,5.4561224,33.684544,1.0892011,14.704721,-4.898606,8.6532755,0.78279763,6.5667357,-4.87944,-3.1806588,-5.5570035,77.045265,31.523533,17.381046,18.55079,21.01286,15.348381,12.217013,13.753051,12.197827,10.686265,9.686741,9.17844,1353.3291189300644,2882.31590436339,0.0439589178599071,0.102513775,0.08867946,0.14784375,0.32608914,0.5752762,0.21576887,0.13923846,0.18746722,0.1578879,0.19398546,0.23664005,0.26869014,20.797922500318005,1757.331004406928,0.0032835575,8.804989,0.065684564,0.050005443,0.26861718,0.003204682,7.099308,blues
[117.45383523],-301.70715,111.53472,21.896408,16.14818,8.19624,22.085073,-8.614954,1.4815574,-17.084373,-8.345809,-17.013063,-10.57562,-15.689096,71.19023,24.375229,17.374683,15.562968,16.855888,11.763415,16.760614,11.000077,10.639835,10.656774,10.321919,9.448168,1151.3780299215694,2312.5276831281444,0.0353387885787538,0.32400507,0.102904424,0.1284423,0.15172552,0.2326183,0.450514,0.11679168,0.15113956,0.12835799,0.21726196,0.20259768,0.109425195,26.36476116160492,1709.3165900923611,0.00077788456,12.918495,0.08583747,0.05129097,0.3760914,0.006328876,22.879055,blues
[86.1328125],-192.69382,111.18816,21.37331,26.392143,-0.6483752,23.48088,-25.470797,16.924429,-16.979984,5.79015,-25.725246,-5.0453525,-17.632244,56.739044,27.56909,17.26737,15.827249,13.802647,13.05793,10.971771,11.921765,13.807708,9.874645,9.267196,8.560281,1513.5200525685516,3449.8458059210525,0.0443780385303792,0.09164581,0.061002284,0.062975004,0.35501707,0.2301138,0.30426463,0.32873905,0.30635008,0.24828915,0.139011,0.38726082,0.09113998,27.193348898650097,2140.702823776187,0.001083569,41.573074,0.1680856,0.062646054,0.38085675,0.023895625,9.33837,blues
[161.49902344],-173.71587,137.14024,-23.767647,26.99174,-16.687662,4.2143745,-12.582618,5.85456,-2.884673,-1.1866813,-1.9771539,1.8001548,-3.0044112,90.2122,32.895638,32.049587,22.26209,17.024559,12.638329,12.267991,9.082866,10.4207115,8.099662,7.44855,7.6134143,1410.675357056211,2767.5082652561437,0.0629807227167182,0.27308953,0.13860762,0.21926408,0.30160147,0.3446059,0.42630932,0.2321715,0.2708307,0.20040908,0.19461322,0.25784147,0.21016456,21.08788513769725,1512.9717892723322,0.0012475129,38.251583,0.14286481,0.09589651,0.518649,0.0028473125,7.561259,blues
[135.99917763],-160.29185,126.19577,-35.6025,22.151169,-32.48764,10.862022,-23.357162,0.50052315,-11.80477,1.2038774,-13.085074,-2.8098488,-6.935621,72.09816,29.218794,18.267778,13.916656,18.342604,11.6102,9.659235,11.169667,11.401259,9.989755,8.961199,9.300109,1835.507008401494,3581.003346162684,0.1015001421004257,0.21692461,0.3278555,0.2658874,0.14862755,0.3115928,0.41727978,0.13546112,0.18522897,0.22041777,0.377141,0.37239727,0.13802712,21.463016625301957,1748.3674767249374,0.0032400058,13.804634,0.0915404,0.04801099,0.28839296,0.007671018,2.880112,blues
[103.359375],-248.98674,139.0672,-16.2825,57.117985,20.192654,10.188038,4.543976,0.33127892,-7.8779507,-3.4479153,-2.646489,-2.8313823,-0.9021666,70.45575,19.953777,34.153843,18.137451,12.5826235,11.546414,11.243721,10.879306,8.35849,8.276775,8.910005,8.167048,1115.541195251936,2290.3194840847523,0.0480284321787925,0.23405851,0.18175407,0.22787367,0.15940356,0.20166238,0.22643575,0.071665086,0.08189326,0.15656382,0.35405728,0.48275903,0.449158,21.40187790875382,1398.5093836910733,0.00037233817,18.116085,0.09958247,0.0640708,0.38327485,0.013095881,3.8293827,blues
[123.046875],-113.619385,121.55302,-19.151056,42.345768,-6.3711677,18.613033,-13.69206,15.339378,-12.283617,10.973775,-8.32241,8.8067875,-3.665802,50.703182,17.19664,15.34861,12.281505,12.962432,9.442965,8.222213,8.310419,9.063802,7.9624414,7.8619676,7.1618433,1784.416545970319,3806.4186497738488,0.0830663911329334,0.28554234,0.26236778,0.24122992,0.1556327,0.24118046,0.2919606,0.33383906,0.36281082,0.25423062,0.2647271,0.28436133,0.28896812,20.526880865533126,2002.6571063943209,0.00449778,25.556187,0.130192,0.053201236,0.32401443,0.019080387,2.6090112,blues
[151.99908088],-305.69858,113.041626,12.114901,45.039444,17.73924,14.59463,4.1571283,0.24009794,-7.013088,13.649843,8.923058,1.3016899,5.9521284,90.5473,26.103662,38.257935,14.991419,15.779799,12.438758,12.554844,12.913715,9.8775425,8.767174,9.4865055,7.920795,1172.2763008557504,2345.777482071159,0.0450458349458204,0.32149592,0.2781458,0.36697015,0.22264071,0.22899257,0.3255298,0.23954879,0.12879677,0.118976876,0.13500915,0.2364665,0.4354974,21.61730175561216,1705.8583767615453,0.00047332316,9.288517,0.06693625,0.05204608,0.3111607,0.010834454,5.2835174,blues
[103.359375],-238.53304,120.08829,-4.2245555,42.310043,5.91633,13.914182,5.3575773,1.9037088,-16.92988,12.339311,3.9409604,-1.390677,0.014792049,66.202576,26.99122,31.297773,19.574749,17.288061,10.838106,10.939125,11.995671,9.480667,8.733511,9.037074,7.8046145,1420.4114787701458,2930.240614569224,0.0637176797116873,0.26192945,0.27701274,0.2886308,0.25325716,0.29792905,0.28209248,0.268469,0.09263476,0.19798936,0.18142228,0.3250658,0.3976215,21.364320963764044,1730.9171016184662,0.0011015896,12.059499,0.080638945,0.053210314,0.36125842,0.008459944,3.4169974,blues
[67.99958882],-207.58151,123.99715,8.939115,35.870758,2.9199705,21.518787,-8.555368,23.355938,-10.101037,11.906445,-5.5581226,5.375942,-2.237833,88.151985,23.667763,23.931152,16.274376,16.734621,12.508815,14.176376,11.931994,12.893104,10.215605,10.25786,9.813216,1529.8713140945188,3548.9868730952494,0.0560442567240712,0.25422162,0.18127784,0.21228448,0.114439204,0.21690622,0.26787403,0.30520406,0.4826589,0.3357828,0.29181394,0.2721209,0.19721863,20.67226372395401,2038.6121427572907,0.0022948887,14.947468,0.095891684,0.048724044,0.27168676,0.0043613184,4.1222878,blues
[129.19921875],-233.75082,101.178276,17.649767,23.733778,2.0820332,25.941927,-16.958849,15.098034,-22.278715,4.3951225,-23.207405,-6.057175,-5.068857,60.73033,29.759796,19.37721,14.810775,15.089254,11.64793,18.422506,10.653247,9.919083,11.071766,12.938665,9.040496,1649.2877536970095,3761.610587388738,0.052926361745356,0.19278708,0.27375582,0.49466166,0.33705428,0.20239758,0.21020927,0.195201,0.18541673,0.18080446,0.2560295,0.06352639,0.1235707,26.456134840917112,2190.2218335032335,0.0014898343,26.304018,0.124669306,0.069402546,0.36569557,0.008034383,8.229867,blues
[172.265625],-245.75414,140.48093,-2.771439,60.42012,18.9254,9.837099,3.566577,0.5361875,-16.36736,6.6298547,7.269149,-4.0157304,1.6074536,72.074905,28.298141,28.210205,18.994875,15.329366,9.987851,10.89083,9.650059,11.359438,10.260237,9.8356695,8.446647,1088.7781161784517,2134.7537581027477,0.0483239708301083,0.28983894,0.25717756,0.1762756,0.20274192,0.30703858,0.26306364,0.32209566,0.19896792,0.3019511,0.36633018,0.17154816,0.30159423,21.71944027700094,1410.835952501535,0.0004611077,14.017017,0.09325911,0.046387743,0.27092633,0.019267619,3.2814367,blues
[63.02400915],-199.462,150.09471,5.649167,26.870144,1.7554405,14.23688,-4.8288727,9.297849,-0.7531419,8.147393,-3.1952357,6.0853534,-2.4761882,74.13483,21.36742,16.032692,12.57767,16.367716,11.264206,12.492485,9.009487,9.610511,8.439375,10.503592,6.9414353,1070.1100585189854,2185.061787230311,0.0333089444659442,0.14878677,0.124033265,0.2819847,0.3628535,0.50449574,0.3042198,0.123072974,0.08557725,0.11225072,0.14808841,0.1854955,0.3322988,21.428385815117593,1596.244204184935,0.0009533673,33.928093,0.14113921,0.079623215,0.38371503,0.009309824,6.420495,blues
[161.49902344],-90.776344,140.44861,-29.10056,31.68734,-13.975971,25.741686,-13.644712,11.623112,-11.775921,9.700466,-13.115349,5.7857637,-8.899733,57.61765,22.563513,20.297462,12.006151,12.490621,8.629561,10.328758,10.32607,8.104654,8.236836,7.592525,8.037509,1552.6377863181906,3041.089944278493,0.0763007479924535,0.18240401,0.124780945,0.24622087,0.2514607,0.437878,0.25181267,0.25720835,0.27556455,0.2136021,0.2785643,0.21975198,0.41248065,22.19179405371781,1747.382028301664,0.002631736,43.347412,0.17549369,0.052465178,0.3265906,0.039753497,2.4484053,blues
[198.76802885],-233.79489,120.66705,-3.1675608,39.53927,3.858855,18.839672,-3.6889172,4.431845,-14.975374,17.571033,1.8447446,2.538607,-1.2386857,70.44123,23.711533,34.757095,19.91084,16.844215,12.497924,10.01887,10.562872,10.074906,10.108127,10.421931,8.149384,1455.0424713768052,3009.9651324859715,0.0613507250145123,0.27666867,0.30139342,0.20021993,0.29060897,0.3548744,0.26839384,0.24548662,0.22450544,0.28068617,0.3409303,0.22092664,0.26027822,21.05721565810718,1825.9090251785233,0.0013030026,11.977779,0.08141902,0.051397182,0.2727681,0.014198597,3.056502,blues
[73.828125],-89.391495,93.78778,-14.57109,54.391533,-33.51502,19.421158,-19.763674,13.022463,-13.869494,14.611718,-14.970264,10.589299,-18.023413,26.365196,13.877611,11.565832,9.965017,8.034672,6.4575763,6.8561482,6.7869925,7.241164,7.178809,7.7590847,5.9476805,2429.3359591758503,5065.152705047891,0.1346866383272058,0.41748312,0.2949899,0.31341028,0.24819474,0.23031595,0.40123615,0.253343,0.2512524,0.1600212,0.2605931,0.22314316,0.18444271,22.575953555769637,2286.6949825737374,0.008383904,19.181526,0.12049466,0.018094737,0.1607153,0.053569157,3.1454253,blues
[107.66601562],-118.37033,74.86732,-19.869467,46.947586,-32.569054,23.835136,-26.374111,17.692514,-13.826244,11.946739,-17.88878,7.555983,-22.900585,34.392296,24.618467,18.496996,11.24722,11.349248,9.156273,12.564976,7.4685826,8.638019,8.283414,7.8866673,8.182704,2816.7459196931127,5614.507716506628,0.1463184651944659,0.46243328,0.19900621,0.24779402,0.23426783,0.2548963,0.2390469,0.24664807,0.40209648,0.17618348,0.17182672,0.22692621,0.22956872,22.776329277297258,2372.144439490832,0.010027512,14.115168,0.10030478,0.029393932,0.16288312,0.035469946,2.9145832,blues
[107.66601562],-86.25098,91.9421,-23.4035,68.2495,-3.8901277,22.74218,-9.895618,16.891766,-11.393833,18.429016,-7.011848,10.766728,-11.93729,50.78418,17.92661,15.449378,11.966831,15.1101055,12.817476,11.2094555,8.376993,7.744341,8.578916,6.4322996,7.4396086,2235.9219734301396,4390.048453977603,0.1422882552486455,0.28817207,0.28223482,0.33765316,0.2448131,0.2685415,0.29166418,0.26639548,0.37608182,0.2827549,0.25575814,0.22811349,0.21384758,21.906783573849367,2100.0368055794934,0.0058663734,42.812126,0.16994148,0.06523968,0.36333668,0.032196622,2.2511137,blues
